Date,Time,Open,High,Low,Close,TickVolume,Volume,Spread
2024.07.23,16:00,1.08543,1.08578,1.08518,1.08533,5814,0,0
2024.07.23,17:00,1.08534,1.08564,1.08506,1.08532,5114,0,0
2024.07.23,18:00,1.08532,1.08554,1.08513,1.08522,7349,0,0
2024.07.23,19:00,1.08522,1.08524,1.08492,1.08507,4344,0,0
2024.07.23,20:00,1.08508,1.08563,1.08495,1.08533,2597,0,0
2024.07.23,21:00,1.08528,1.08548,1.08528,1.08533,705,0,0
2024.07.23,22:00,1.08539,1.08539,1.08491,1.08508,3118,0,0
2024.07.23,23:00,1.08509,1.0852,1.08485,1.08496,2898,0,0
2024.07.24,00:00,1.08495,1.08502,1.08456,1.08466,7642,0,0
2024.07.24,01:00,1.08467,1.08503,1.08458,1.08483,8405,0,0
2024.07.24,02:00,1.08483,1.08483,1.08416,1.08428,6720,0,0
2024.07.24,03:00,1.08429,1.08456,1.08425,1.0845,4051,0,0
2024.07.24,04:00,1.08451,1.08475,1.08433,1.08468,6031,0,0
2024.07.24,05:00,1.08469,1.08532,1.08466,1.08526,7069,0,0
2024.07.24,06:00,1.08526,1.08526,1.08424,1.08432,13282,0,0
2024.07.24,07:00,1.0843,1.08537,1.08256,1.0829,28156,0,0
2024.07.24,08:00,1.0829,1.08375,1.08257,1.08349,15625,0,0
2024.07.24,09:00,1.08349,1.08412,1.08323,1.08406,6858,0,0
2024.07.24,10:00,1.08406,1.08463,1.084,1.08426,7870,0,0
2024.07.24,11:00,1.08425,1.08489,1.08385,1.08461,11033,0,0
2024.07.24,12:00,1.08464,1.08592,1.08456,1.08582,11039,0,0
2024.07.24,13:00,1.08583,1.08628,1.08515,1.08543,23036,0,0
2024.07.24,14:00,1.08543,1.08664,1.08504,1.08536,21922,0,0
2024.07.24,15:00,1.08539,1.08576,1.08516,1.08527,15107,0,0
2024.07.24,16:00,1.08528,1.08529,1.08475,1.08509,8132,0,0
2024.07.24,17:00,1.08509,1.08549,1.08459,1.08463,4931,0,0
2024.07.24,18:00,1.08463,1.08463,1.08367,1.08375,6535,0,0
2024.07.24,19:00,1.08374,1.08425,1.08359,1.08389,7819,0,0
2024.07.24,20:00,1.08388,1.08401,1.08378,1.08397,2258,0,0
2024.07.24,21:00,1.08396,1.08404,1.08383,1.08394,1207,0,0
2024.07.24,22:00,1.08394,1.0842,1.08378,1.08393,1357,0,0
2024.07.24,23:00,1.08394,1.08399,1.08374,1.08378,2120,0,0
2024.07.25,00:00,1.08379,1.08412,1.08349,1.08394,8976,0,0
2024.07.25,01:00,1.08395,1.08428,1.08372,1.08379,9159,0,0
2024.07.25,02:00,1.08379,1.08414,1.08362,1.08395,7232,0,0
2024.07.25,03:00,1.08394,1.08439,1.08389,1.08427,5441,0,0
2024.07.25,04:00,1.08427,1.08434,1.08376,1.08399,5392,0,0
2024.07.25,05:00,1.08401,1.08454,1.08382,1.0845,6018,0,0
2024.07.25,06:00,1.08451,1.08451,1.08334,1.08347,12387,0,0
2024.07.25,07:00,1.08348,1.08531,1.08282,1.08487,20000,0,0
2024.07.25,08:00,1.08487,1.08577,1.08433,1.0846,26451,0,0
2024.07.25,09:00,1.08459,1.08559,1.08438,1.08515,12441,0,0
2024.07.25,10:00,1.08514,1.08588,1.08479,1.08512,11373,0,0
2024.07.25,11:00,1.08513,1.08537,1.08436,1.08457,9617,0,0
2024.07.25,12:00,1.08456,1.08549,1.08363,1.08497,23516,0,0
2024.07.25,13:00,1.08497,1.08508,1.08302,1.0839,26655,0,0
2024.07.25,14:00,1.0839,1.08568,1.08361,1.08545,28224,0,0
2024.07.25,15:00,1.08546,1.08646,1.08544,1.08598,15363,0,0
2024.07.25,16:00,1.08599,1.08634,1.08565,1.0862,9104,0,0
2024.07.25,17:00,1.08621,1.08699,1.08539,1.08543,12810,0,0
2024.07.25,18:00,1.08543,1.08547,1.08478,1.08479,7376,0,0
2024.07.25,19:00,1.08478,1.08536,1.08454,1.08459,7780,0,0
2024.07.25,20:00,1.08459,1.08463,1.08434,1.0845,2151,0,0
2024.07.25,21:00,1.08448,1.08466,1.08442,1.0845,1235,0,0
2024.07.25,22:00,1.0845,1.08484,1.08434,1.08469,1837,0,0
2024.07.25,23:00,1.08471,1.08514,1.08468,1.08513,4459,0,0
2024.07.26,00:00,1.08514,1.08554,1.08514,1.08538,5674,0,0
2024.07.26,01:00,1.08537,1.08594,1.0852,1.08579,4863,0,0
2024.07.26,02:00,1.0858,1.08604,1.08546,1.08551,4377,0,0
2024.07.26,03:00,1.08552,1.08585,1.0854,1.08583,5973,0,0
2024.07.26,04:00,1.08582,1.08597,1.08567,1.08582,6241,0,0
2024.07.26,05:00,1.08583,1.08607,1.08565,1.08572,4515,0,0
2024.07.26,06:00,1.08572,1.08572,1.08505,1.08522,9318,0,0
2024.07.26,07:00,1.08522,1.08556,1.08449,1.08491,11469,0,0
2024.07.26,08:00,1.08491,1.08529,1.0842,1.08514,9911,0,0
2024.07.26,09:00,1.08514,1.08566,1.085,1.08539,9320,0,0
2024.07.26,10:00,1.0854,1.08586,1.08508,1.08562,5774,0,0
2024.07.26,11:00,1.08561,1.08614,1.08522,1.0861,6774,0,0
2024.07.26,12:00,1.08611,1.08654,1.08484,1.08606,13082,0,0
2024.07.26,13:00,1.08606,1.08672,1.0859,1.08651,10949,0,0
2024.07.26,14:00,1.08651,1.08681,1.08514,1.08557,21770,0,0
2024.07.26,15:00,1.08558,1.086,1.08525,1.08579,8650,0,0
2024.07.26,16:00,1.08579,1.08669,1.08564,1.08653,3876,0,0
2024.07.26,17:00,1.08653,1.08654,1.08579,1.08607,6793,0,0
2024.07.26,18:00,1.08606,1.08633,1.08561,1.08566,4817,0,0
2024.07.26,19:00,1.08567,1.08591,1.08554,1.08577,4978,0,0
2024.07.26,20:00,1.08576,1.08578,1.08547,1.08547,3867,0,0
2024.07.28,21:00,1.08553,1.08586,1.08527,1.08549,991,0,0
2024.07.28,22:00,1.0855,1.08599,1.08547,1.08559,3814,0,0
2024.07.28,23:00,1.0856,1.08567,1.08527,1.08527,3504,0,0
2024.07.29,00:00,1.08524,1.08664,1.08508,1.08633,5925,0,0
2024.07.29,01:00,1.08634,1.08679,1.08606,1.08657,6356,0,0
2024.07.29,02:00,1.08656,1.087,1.08642,1.08642,7192,0,0
2024.07.29,03:00,1.08641,1.08657,1.08616,1.08622,3118,0,0
2024.07.29,04:00,1.08623,1.08637,1.08582,1.0859,3105,0,0
2024.07.29,05:00,1.08589,1.08629,1.08574,1.0859,3811,0,0
2024.07.29,06:00,1.08589,1.08621,1.0855,1.0858,7185,0,0
2024.07.29,07:00,1.0858,1.08597,1.08432,1.08445,12405,0,0
2024.07.29,08:00,1.08443,1.08443,1.08316,1.08321,9984,0,0
2024.07.29,09:00,1.08321,1.08413,1.08266,1.08371,6396,0,0
2024.07.29,10:00,1.0837,1.0842,1.08329,1.08358,10468,0,0
2024.07.29,11:00,1.08358,1.08358,1.08167,1.08177,8410,0,0
2024.07.29,12:00,1.08178,1.08215,1.0815,1.0816,8143,0,0
2024.07.29,13:00,1.08161,1.08174,1.08109,1.08117,15187,0,0
2024.07.29,14:00,1.08118,1.08161,1.08028,1.08153,14901,0,0
2024.07.29,15:00,1.08154,1.08239,1.08154,1.08189,18316,0,0
2024.07.29,16:00,1.0819,1.08237,1.08149,1.08214,5182,0,0
2024.07.29,17:00,1.08214,1.08259,1.08195,1.0825,3641,0,0
2024.07.29,18:00,1.08251,1.08251,1.08193,1.08215,2689,0,0
2024.07.29,19:00,1.08216,1.08255,1.08216,1.08237,4505,0,0
2024.07.29,20:00,1.08238,1.08238,1.08197,1.08212,2273,0,0
2024.07.29,21:00,1.08203,1.08235,1.08199,1.08228,1139,0,0
2024.07.29,22:00,1.08232,1.08236,1.08213,1.08222,1553,0,0
2024.07.29,23:00,1.08222,1.08222,1.08182,1.0819,2352,0,0
2024.07.30,00:00,1.08191,1.082,1.08153,1.0817,5624,0,0
2024.07.30,01:00,1.08169,1.082,1.08142,1.08173,3589,0,0
2024.07.30,02:00,1.08173,1.08185,1.08146,1.08179,4215,0,0
2024.07.30,03:00,1.0818,1.08224,1.08175,1.08221,2001,0,0
2024.07.30,04:00,1.0822,1.08251,1.08218,1.0824,4619,0,0
2024.07.30,05:00,1.08238,1.08248,1.0819,1.08205,7991,0,0
2024.07.30,06:00,1.08204,1.08246,1.08176,1.08226,7250,0,0
2024.07.30,07:00,1.08223,1.08268,1.08163,1.08187,13289,0,0
2024.07.30,08:00,1.08187,1.08346,1.0816,1.08283,12867,0,0
2024.07.30,09:00,1.08284,1.0835,1.08277,1.08317,9224,0,0
2024.07.30,10:00,1.08317,1.08356,1.08316,1.08332,6111,0,0
2024.07.30,11:00,1.08333,1.08334,1.08238,1.08242,6015,0,0
2024.07.30,12:00,1.0824,1.08259,1.08015,1.08019,10978,0,0
2024.07.30,13:00,1.08019,1.08151,1.08018,1.08103,17632,0,0
2024.07.30,14:00,1.08102,1.08102,1.07982,1.0805,23668,0,0
2024.07.30,15:00,1.08051,1.0811,1.07989,1.08087,15892,0,0
2024.07.30,16:00,1.08088,1.08166,1.08068,1.08138,10849,0,0
2024.07.30,17:00,1.08139,1.08176,1.08097,1.08143,11857,0,0
2024.07.30,18:00,1.08143,1.08161,1.08102,1.08111,5020,0,0
2024.07.30,19:00,1.08111,1.08135,1.08093,1.08106,5653,0,0
2024.07.30,20:00,1.08107,1.08154,1.08085,1.08151,3185,0,0
2024.07.30,21:00,1.08144,1.08149,1.08127,1.08131,1011,0,0
2024.07.30,22:00,1.08131,1.08164,1.08123,1.08148,3650,0,0
2024.07.30,23:00,1.08148,1.08178,1.08141,1.08157,4908,0,0
2024.07.31,00:00,1.08156,1.082,1.08127,1.082,7807,0,0
2024.07.31,01:00,1.082,1.08243,1.08166,1.0822,12227,0,0
2024.07.31,02:00,1.08218,1.08282,1.08201,1.08265,9815,0,0
2024.07.31,03:00,1.08265,1.08302,1.08219,1.0822,10920,0,0
2024.07.31,04:00,1.0822,1.08259,1.08214,1.08254,9121,0,0
2024.07.31,05:00,1.08254,1.08268,1.082,1.08248,7294,0,0
2024.07.31,06:00,1.08249,1.08255,1.08156,1.08252,19358,0,0
2024.07.31,07:00,1.08252,1.08252,1.08115,1.08181,19831,0,0
2024.07.31,08:00,1.08181,1.08276,1.08065,1.08224,21577,0,0
2024.07.31,09:00,1.08225,1.08276,1.08219,1.08258,12987,0,0
2024.07.31,10:00,1.08258,1.08352,1.0825,1.08331,8301,0,0
2024.07.31,11:00,1.08331,1.08401,1.08268,1.08281,9079,0,0
2024.07.31,12:00,1.08281,1.08479,1.08251,1.08408,21019,0,0
2024.07.31,13:00,1.08408,1.08493,1.08385,1.08428,19983,0,0
2024.07.31,14:00,1.08429,1.08467,1.08172,1.08215,27411,0,0
2024.07.31,15:00,1.08216,1.08277,1.08189,1.08231,16839,0,0
2024.07.31,16:00,1.08228,1.08232,1.08042,1.08092,8156,0,0
2024.07.31,17:00,1.08092,1.08164,1.08057,1.08161,5093,0,0
2024.07.31,18:00,1.0816,1.08292,1.08019,1.08268,30728,0,0
2024.07.31,19:00,1.08266,1.08329,1.08192,1.08227,22170,0,0
2024.07.31,20:00,1.08226,1.0828,1.08169,1.08256,3405,0,0
2024.07.31,21:00,1.08256,1.08282,1.08227,1.08272,593,0,0
2024.07.31,22:00,1.0827,1.08309,1.0824,1.08243,2216,0,0
2024.07.31,23:00,1.08246,1.08255,1.08217,1.08238,4246,0,0
2024.08.01,00:00,1.08235,1.083,1.08232,1.08276,8346,0,0
2024.08.01,01:00,1.08275,1.08336,1.08269,1.08276,9600,0,0
2024.08.01,02:00,1.08275,1.08307,1.08242,1.08261,8739,0,0
2024.08.01,03:00,1.08261,1.08345,1.08255,1.08328,6124,0,0
2024.08.01,04:00,1.08328,1.08354,1.08263,1.08267,7037,0,0
2024.08.01,05:00,1.08267,1.08296,1.08253,1.08272,7906,0,0
2024.08.01,06:00,1.0827,1.08277,1.0811,1.0816,14131,0,0
2024.08.01,07:00,1.08161,1.08199,1.07991,1.08009,19067,0,0
2024.08.01,08:00,1.08009,1.08021,1.07813,1.07843,14740,0,0
2024.08.01,09:00,1.07842,1.07861,1.07774,1.07778,11302,0,0
2024.08.01,10:00,1.07781,1.07896,1.07779,1.07842,7523,0,0
2024.08.01,11:00,1.07844,1.07958,1.07805,1.07918,20154,0,0
2024.08.01,12:00,1.07919,1.08084,1.07869,1.07964,32178,0,0
2024.08.01,13:00,1.07963,1.0806,1.07872,1.08027,22936,0,0
2024.08.01,14:00,1.08034,1.08182,1.07872,1.07921,36247,0,0
2024.08.01,15:00,1.07922,1.07945,1.07836,1.07886,20932,0,0
2024.08.01,16:00,1.07887,1.07967,1.07802,1.07862,18706,0,0
2024.08.01,17:00,1.07863,1.0792,1.07849,1.07915,8199,0,0
2024.08.01,18:00,1.07917,1.07919,1.07828,1.07837,12110,0,0
2024.08.01,19:00,1.07838,1.07954,1.07825,1.07897,11709,0,0
2024.08.01,20:00,1.07897,1.07917,1.07864,1.07911,3901,0,0
2024.08.01,21:00,1.07911,1.07925,1.07887,1.07913,1978,0,0
2024.08.01,22:00,1.07911,1.07932,1.07874,1.07884,5779,0,0
2024.08.01,23:00,1.07885,1.07918,1.07863,1.07864,6169,0,0
2024.08.02,00:00,1.07864,1.07925,1.07818,1.07909,9641,0,0
2024.08.02,01:00,1.07908,1.07937,1.07878,1.07908,13402,0,0
2024.08.02,02:00,1.07909,1.07917,1.07846,1.07902,8979,0,0
2024.08.02,03:00,1.07901,1.07951,1.07901,1.0793,5823,0,0
2024.08.02,04:00,1.07931,1.07986,1.07924,1.07976,7049,0,0
2024.08.02,05:00,1.07976,1.08042,1.07955,1.08042,8518,0,0
2024.08.02,06:00,1.08041,1.08087,1.07929,1.07963,20496,0,0
2024.08.02,07:00,1.07961,1.08042,1.07861,1.0804,23156,0,0
2024.08.02,08:00,1.08041,1.08152,1.08031,1.08145,16338,0,0
2024.08.02,09:00,1.08144,1.08248,1.08144,1.08202,16797,0,0
2024.08.02,10:00,1.08203,1.08244,1.08156,1.0823,10886,0,0
2024.08.02,11:00,1.08229,1.08372,1.08229,1.08312,15186,0,0
2024.08.02,12:00,1.08313,1.0897,1.08292,1.0891,40791,0,0
2024.08.02,13:00,1.0891,1.09064,1.08844,1.09054,41895,0,0
2024.08.02,14:00,1.09056,1.09265,1.09001,1.09223,34870,0,0
2024.08.02,15:00,1.09224,1.09247,1.09121,1.09132,30525,0,0
2024.08.02,16:00,1.09132,1.09148,1.09032,1.0912,21773,0,0
2024.08.02,17:00,1.0912,1.09153,1.09071,1.09111,10804,0,0
2024.08.02,18:00,1.0911,1.09166,1.091,1.09129,11862,0,0
2024.08.02,19:00,1.09128,1.09165,1.09096,1.09126,7277,0,0
2024.08.02,20:00,1.09127,1.09147,1.0908,1.09098,3794,0,0
2024.08.04,21:00,1.09225,1.09234,1.09175,1.09202,605,0,0
2024.08.04,22:00,1.09203,1.0921,1.09028,1.0906,6482,0,0
2024.08.04,23:00,1.09064,1.09114,1.09043,1.09103,11885,0,0
2024.08.05,00:00,1.09104,1.09224,1.09068,1.09166,21298,0,0
2024.08.05,01:00,1.09165,1.09215,1.09119,1.09188,20255,0,0
2024.08.05,02:00,1.09188,1.09238,1.09129,1.09216,14708,0,0
2024.08.05,03:00,1.09217,1.09311,1.09208,1.09305,11182,0,0
2024.08.05,04:00,1.09305,1.09396,1.09276,1.09324,17966,0,0
2024.08.05,05:00,1.09325,1.09386,1.09119,1.09122,34446,0,0
2024.08.05,06:00,1.09124,1.09178,1.08923,1.09051,65203,0,0
2024.08.05,07:00,1.09051,1.0967,1.09034,1.09487,56216,0,0
2024.08.05,08:00,1.09488,1.09748,1.09464,1.09508,41371,0,0
2024.08.05,09:00,1.09511,1.09607,1.09449,1.09513,30140,0,0
2024.08.05,10:00,1.09511,1.09513,1.0933,1.09483,21903,0,0
2024.08.05,11:00,1.09483,1.09647,1.09434,1.09629,21704,0,0
2024.08.05,12:00,1.09628,1.10088,1.09617,1.0991,46944,0,0
2024.08.05,13:00,1.0991,1.10032,1.09754,1.09791,51987,0,0
2024.08.05,14:00,1.0979,1.098,1.09563,1.09793,51418,0,0
2024.08.05,15:00,1.09793,1.09862,1.09559,1.09561,36377,0,0
2024.08.05,16:00,1.09561,1.0961,1.09476,1.09598,27128,0,0
2024.08.05,17:00,1.09598,1.09643,1.09472,1.09532,22706,0,0
2024.08.05,18:00,1.09532,1.09574,1.0949,1.0951,12940,0,0
2024.08.05,19:00,1.0951,1.09587,1.09495,1.09587,12050,0,0
2024.08.05,20:00,1.0959,1.09602,1.09491,1.09505,4784,0,0
2024.08.05,21:00,1.095,1.09529,1.09462,1.09525,1688,0,0
2024.08.05,22:00,1.09528,1.09619,1.0952,1.09547,3403,0,0
2024.08.05,23:00,1.09548,1.09577,1.09498,1.09505,13594,0,0
2024.08.06,00:00,1.09506,1.0963,1.09437,1.09627,17828,0,0
2024.08.06,01:00,1.09627,1.09631,1.095,1.09548,15679,0,0
2024.08.06,02:00,1.09548,1.09575,1.09517,1.09519,10919,0,0
2024.08.06,03:00,1.09518,1.0956,1.09514,1.0954,8041,0,0
2024.08.06,04:00,1.09541,1.09558,1.09496,1.09519,11567,0,0
2024.08.06,05:00,1.09519,1.09549,1.09448,1.09465,24481,0,0
2024.08.06,06:00,1.09466,1.09486,1.09344,1.09389,37641,0,0
2024.08.06,07:00,1.09389,1.09408,1.09218,1.09268,35093,0,0
2024.08.06,08:00,1.09267,1.0935,1.09185,1.09276,22130,0,0
2024.08.06,09:00,1.09277,1.09277,1.09076,1.09117,21071,0,0
2024.08.06,10:00,1.09115,1.09143,1.09041,1.09083,18818,0,0
2024.08.06,11:00,1.09084,1.09174,1.09037,1.09167,18344,0,0
2024.08.06,12:00,1.09166,1.09179,1.09046,1.09051,19262,0,0
2024.08.06,13:00,1.0905,1.09245,1.0905,1.09183,27553,0,0
2024.08.06,14:00,1.09185,1.09348,1.09152,1.09337,28096,0,0
2024.08.06,15:00,1.09338,1.09341,1.09222,1.09251,23194,0,0
2024.08.06,16:00,1.09253,1.09321,1.09207,1.09277,11303,0,0
2024.08.06,17:00,1.09277,1.0931,1.09226,1.09259,9851,0,0
2024.08.06,18:00,1.0926,1.09335,1.0925,1.09285,7172,0,0
2024.08.06,19:00,1.09285,1.09305,1.09226,1.09299,13420,0,0
2024.08.06,20:00,1.09298,1.09321,1.09276,1.09313,4961,0,0
2024.08.06,21:00,1.09299,1.09317,1.09253,1.09286,1553,0,0
2024.08.06,22:00,1.09286,1.09316,1.09274,1.09294,2570,0,0
2024.08.06,23:00,1.09296,1.09303,1.09238,1.09259,2319,0,0
2024.08.07,00:00,1.09259,1.09305,1.09231,1.09296,4233,0,0
2024.08.07,01:00,1.09296,1.09303,1.09109,1.09181,6525,0,0
2024.08.07,02:00,1.09183,1.09193,1.09122,1.09162,7767,0,0
2024.08.07,03:00,1.09163,1.09174,1.09117,1.09157,3321,0,0
2024.08.07,04:00,1.09157,1.09168,1.09115,1.09116,4103,0,0
2024.08.07,05:00,1.09114,1.09129,1.09068,1.09102,4137,0,0
2024.08.07,06:00,1.09101,1.09153,1.09053,1.0915,7441,0,0
2024.08.07,07:00,1.09151,1.09278,1.09128,1.09222,10258,0,0
2024.08.07,08:00,1.09222,1.09279,1.09183,1.09186,10249,0,0
2024.08.07,09:00,1.09187,1.09195,1.09085,1.09134,16660,0,0
2024.08.07,10:00,1.09137,1.09232,1.09096,1.09179,11069,0,0
2024.08.07,11:00,1.09178,1.09266,1.09177,1.09232,12470,0,0
2024.08.07,12:00,1.09233,1.09256,1.09133,1.09219,14658,0,0
2024.08.07,13:00,1.09219,1.09264,1.09124,1.09187,15593,0,0
2024.08.07,14:00,1.0919,1.0934,1.09188,1.09318,15096,0,0
2024.08.07,15:00,1.09318,1.09366,1.09239,1.09246,14558,0,0
2024.08.07,16:00,1.09246,1.09269,1.0921,1.09221,9527,0,0
2024.08.07,17:00,1.0922,1.09271,1.09175,1.09221,13566,0,0
2024.08.07,18:00,1.09221,1.09238,1.09174,1.09221,12309,0,0
2024.08.07,19:00,1.09221,1.09266,1.09213,1.09233,11519,0,0
2024.08.07,20:00,1.09233,1.09237,1.092,1.0922,8382,0,0
2024.08.07,21:00,1.0921,1.09244,1.09173,1.09233,1878,0,0
2024.08.07,22:00,1.09233,1.09269,1.09225,1.09266,3419,0,0
2024.08.07,23:00,1.09267,1.09338,1.09263,1.09273,4121,0,0
2024.08.08,00:00,1.09275,1.09324,1.09258,1.09279,5708,0,0
2024.08.08,01:00,1.0928,1.09307,1.09235,1.09277,5104,0,0
2024.08.08,02:00,1.09278,1.09351,1.09265,1.09336,3711,0,0
2024.08.08,03:00,1.09337,1.09354,1.09298,1.09348,3795,0,0
2024.08.08,04:00,1.09348,1.09376,1.09307,1.09316,4247,0,0
2024.08.08,05:00,1.09317,1.09358,1.09298,1.09357,4614,0,0
2024.08.08,06:00,1.09356,1.09447,1.09335,1.09428,7807,0,0
2024.08.08,07:00,1.0943,1.09451,1.09338,1.09399,10022,0,0
2024.08.08,08:00,1.09399,1.09443,1.09354,1.09369,5647,0,0
2024.08.08,09:00,1.0937,1.09395,1.0926,1.09268,7358,0,0
2024.08.08,10:00,1.09268,1.09286,1.09208,1.09252,9711,0,0
2024.08.08,11:00,1.09252,1.09332,1.0923,1.09304,10840,0,0
2024.08.08,12:00,1.09305,1.09325,1.08915,1.08974,25805,0,0
2024.08.08,13:00,1.08975,1.09062,1.08814,1.08926,24235,0,0
2024.08.08,14:00,1.08931,1.09077,1.08913,1.09063,27148,0,0
2024.08.08,15:00,1.09062,1.09146,1.09055,1.0913,22876,0,0
2024.08.08,16:00,1.0913,1.09145,1.0905,1.09086,13787,0,0
2024.08.08,17:00,1.09087,1.09162,1.09074,1.09126,10918,0,0
2024.08.08,18:00,1.09128,1.09188,1.0911,1.09183,11741,0,0
2024.08.08,19:00,1.09182,1.09182,1.09133,1.09159,10152,0,0
2024.08.08,20:00,1.09159,1.0919,1.09159,1.09181,3097,0,0
2024.08.08,21:00,1.09174,1.09177,1.091,1.09162,1223,0,0
2024.08.08,22:00,1.09163,1.09189,1.09155,1.09182,1472,0,0
2024.08.08,23:00,1.09183,1.09193,1.09143,1.09149,1032,0,0
2024.08.09,00:00,1.09147,1.09159,1.09114,1.0913,3734,0,0
2024.08.09,01:00,1.09131,1.09188,1.09119,1.09177,4076,0,0
2024.08.09,02:00,1.09178,1.09243,1.09157,1.09212,3719,0,0
2024.08.09,03:00,1.09211,1.0924,1.09204,1.09228,3212,0,0
2024.08.09,04:00,1.09228,1.09239,1.09199,1.09201,2524,0,0
2024.08.09,05:00,1.09201,1.09213,1.09181,1.09193,4336,0,0
2024.08.09,06:00,1.09194,1.09281,1.09175,1.09273,4278,0,0
2024.08.09,07:00,1.09272,1.0929,1.09202,1.09218,9604,0,0
2024.08.09,08:00,1.09218,1.09224,1.09129,1.09175,6509,0,0
2024.08.09,09:00,1.09176,1.09257,1.09172,1.09195,6867,0,0
2024.08.09,10:00,1.09195,1.09231,1.09166,1.09174,8843,0,0
2024.08.09,11:00,1.09175,1.09206,1.09112,1.0916,12372,0,0
2024.08.09,12:00,1.09159,1.09195,1.0909,1.09117,10642,0,0
2024.08.09,13:00,1.09117,1.09239,1.09097,1.09223,10837,0,0
2024.08.09,14:00,1.09223,1.09313,1.09212,1.09231,12035,0,0
2024.08.09,15:00,1.09231,1.09276,1.09216,1.09241,10344,0,0
2024.08.09,16:00,1.0924,1.09245,1.09178,1.09186,6636,0,0
2024.08.09,17:00,1.09186,1.09234,1.09151,1.09206,5901,0,0
2024.08.09,18:00,1.09207,1.09217,1.0917,1.09195,3443,0,0
2024.08.09,19:00,1.09195,1.09211,1.09171,1.09187,4731,0,0
2024.08.09,20:00,1.09186,1.09194,1.09148,1.09167,3955,0,0
2024.08.11,21:00,1.09142,1.09196,1.09142,1.09189,451,0,0
2024.08.11,22:00,1.09189,1.09191,1.091,1.09128,3514,0,0
2024.08.11,23:00,1.09128,1.0915,1.09125,1.09127,3529,0,0
2024.08.12,00:00,1.09125,1.09197,1.09116,1.09182,3686,0,0
2024.08.12,01:00,1.09182,1.0923,1.0918,1.09206,4449,0,0
2024.08.12,02:00,1.09205,1.09217,1.09178,1.09178,4355,0,0
2024.08.12,03:00,1.09177,1.09187,1.09126,1.0914,2631,0,0
2024.08.12,04:00,1.09138,1.09214,1.09136,1.09189,3158,0,0
2024.08.12,05:00,1.0919,1.0921,1.09175,1.09185,6374,0,0
2024.08.12,06:00,1.09185,1.09235,1.09157,1.09211,8251,0,0
2024.08.12,07:00,1.09211,1.09284,1.09194,1.09221,10661,0,0
2024.08.12,08:00,1.09223,1.09254,1.0916,1.09206,8187,0,0
2024.08.12,09:00,1.09206,1.09279,1.09176,1.09267,7336,0,0
2024.08.12,10:00,1.09268,1.09299,1.09215,1.09265,5320,0,0
2024.08.12,11:00,1.09265,1.09292,1.09197,1.09259,7592,0,0
2024.08.12,12:00,1.09259,1.09288,1.09176,1.09199,7301,0,0
2024.08.12,13:00,1.09199,1.09333,1.09199,1.09251,14810,0,0
2024.08.12,14:00,1.09253,1.09333,1.09152,1.09312,10870,0,0
2024.08.12,15:00,1.09312,1.09393,1.09272,1.09279,15143,0,0
2024.08.12,16:00,1.09278,1.09294,1.09218,1.09228,7278,0,0
2024.08.12,17:00,1.09227,1.09336,1.09221,1.09331,7172,0,0
2024.08.12,18:00,1.09331,1.0935,1.09282,1.09304,4519,0,0
2024.08.12,19:00,1.09304,1.09331,1.09297,1.09314,4559,0,0
2024.08.12,20:00,1.09314,1.09322,1.09272,1.09312,1630,0,0
2024.08.12,21:00,1.09303,1.09334,1.09249,1.09317,1164,0,0
2024.08.12,22:00,1.09317,1.0933,1.09307,1.09323,1876,0,0
2024.08.12,23:00,1.09324,1.09363,1.09312,1.09361,2033,0,0
2024.08.13,00:00,1.0936,1.09361,1.09292,1.09299,6050,0,0
2024.08.13,01:00,1.09299,1.09352,1.09292,1.09349,3920,0,0
2024.08.13,02:00,1.09348,1.09375,1.09339,1.09353,2733,0,0
2024.08.13,03:00,1.09353,1.09384,1.0935,1.09369,2064,0,0
2024.08.13,04:00,1.09369,1.09392,1.09357,1.09391,2536,0,0
2024.08.13,05:00,1.09392,1.09411,1.09373,1.09397,3591,0,0
2024.08.13,06:00,1.09398,1.09408,1.09325,1.09333,10647,0,0
2024.08.13,07:00,1.09333,1.09347,1.09262,1.09301,9476,0,0
2024.08.13,08:00,1.093,1.093,1.09206,1.09233,8369,0,0
2024.08.13,09:00,1.09234,1.09269,1.09137,1.09196,6731,0,0
2024.08.13,10:00,1.09196,1.09251,1.09179,1.09231,7389,0,0
2024.08.13,11:00,1.0923,1.09322,1.09225,1.09302,4798,0,0
2024.08.13,12:00,1.09301,1.09465,1.09254,1.09409,14198,0,0
2024.08.13,13:00,1.0941,1.09623,1.0938,1.09586,14805,0,0
2024.08.13,14:00,1.09587,1.09618,1.09501,1.09559,13162,0,0
2024.08.13,15:00,1.0956,1.09586,1.0948,1.09535,9569,0,0
2024.08.13,16:00,1.09536,1.09739,1.09529,1.09723,9010,0,0
2024.08.13,17:00,1.09725,1.09784,1.09697,1.09767,11365,0,0
2024.08.13,18:00,1.09768,1.09994,1.09767,1.09991,8655,0,0
2024.08.13,19:00,1.09991,1.09996,1.09939,1.09959,15464,0,0
2024.08.13,20:00,1.0996,1.09989,1.09916,1.09916,7347,0,0
2024.08.13,21:00,1.09916,1.09941,1.09754,1.09918,2747,0,0
2024.08.13,22:00,1.09918,1.09973,1.09908,1.09965,2470,0,0
2024.08.13,23:00,1.09966,1.09984,1.09943,1.09959,4846,0,0
